28,1,152
29,0,152
30,1,152
31,0,152
32,1,152
33,0,114
34,1,152
35,0,114
36,1,152
37,0,152
38,1,152
39,0,152
40,1,152
41,0,114
42,1,152
43,0,114
44,1,190
45,0,114
46,1,114
47,0,152
48,1,114
49,0,114
50,1,114
51,0,114
52,1,114
53,0,114
54,1,114
55,0,114
56,1,114
57,0,152
58,1,114
59,0,114
60,1,190
61,0,114
62,1,114
63,0,152
64,1,114
65,0,152
66,1,114
67,0,152
68,1,114
69,0,114
70,1,114
71,0,152
72,1,114
73,0,228
74,1,114
75,0,190
76,1,114
77,0,114
78,1,152
79,0,114
80,1,114
81,0,114
82,1,152
83,0,114
84,1,152
85,0,152
86,1,152
87,0,114
88,1,152
89,0,114
90,1,114
91,0,114
92,1,114
93,0,114
94,1,114
95,0,152
96,1,114
97,0,114
98,1,114
99,0,114
0,1,114
1,0,114
2,1,152
3,0,114
4,1,190
5,0,152
6,1,114
7,0,114
8,1,152
9,0,152
10,1,114
11,0,152
12,1,152
13,0,114
14,1,152
15,0,114
16,1,152
17,0,152
18,1,114
19,0,190
20,1,114
21,0,152
22,1,114
23,0,152
24,1,114
25,0,152
26,1,114
27,0,114
28,1,152
29,0,152
30,1,152
31,0,114
32,1,152
33,0,114
34,1,114
35,0,190
36,1,114
37,0,114
38,1,152
39,0,152
40,1,152
41,0,114
42,1,114
43,0,114
44,1,114
45,0,152
46,1,114
47,0,114
48,1,114
49,0,114
50,1,152
51,0,152
52,1,152
53,0,114
54,1,114
55,0,152
56,1,114
57,0,152
58,1,152
59,0,114
60,1,152
61,0,114
62,1,114
63,0,152
64,1,152
65,0,152
66,1,152
67,0,114
68,1,152
69,0,114
70,1,152
71,0,152
72,1,152
73,0,152
74,1,114
75,0,114
76,1,114
77,0,114
78,1,114
79,0,190
80,1,152
81,0,114
82,1,152
83,0,114
84,1,152
85,0,114
86,1,114
87,0,114
88,1,114
89,0,114
90,1,114
91,0,114
92,1,114
93,0,190
94,1,152
95,0,114
96,1,114
97,0,114
98,1,114
99,0,114
0,1,114
1,0,152
2,1,152
3,0,152
4,1,114
5,0,114
6,1,152
7,0,114
8,1,114
9,0,152
10,1,114
11,0,114
12,1,152
13,0,114
14,1,152
15,0,152
16,1,114
17,0,114
18,1,114
19,0,114
20,1,114
21,0,114
22,1,152
23,0,114
24,1,152
25,0,152
26,1,114
27,0,114
28,1,152
29,0,152
30,1,114
31,0,114
32,1,114
33,0,114
34,1,114
35,0,114
36,1,152
37,0,152
38,1,114
39,0,190
40,1,152
41,0,152
42,1,190
43,0,152
44,1,152
45,0,114
46,1,114
47,0,152
48,1,114
49,0,114
50,1,152
51,0,114
52,1,152
53,0,152
54,1,114
55,0,114
56,1,114
57,0,114
58,1,114
59,0,190
60,1,152
61,0,114
62,1,114
63,0,114
64,1,152
65,0,152
66,1,114
67,0,152
68,1,114
69,0,152
70,1,152
71,0,114
72,1,114
73,0,152
74,1,114
75,0,152
76,1,114
77,0,114
78,1,114
79,0,114
80,1,114
81,0,114
82,1,152
83,0,152
84,1,152
85,0,152
86,1,152
87,0,152
88,1,114
89,0,114
90,1,152
91,0,190
92,1,114
93,0,114
94,1,114
95,0,152
96,1,114
97,0,114
98,1,152
99,0,114
0,1,152
1,0,114
2,1,114
3,0,114
4,1,152
5,0,152
6,1,114
7,0,190
8,1,190
9,0,190
10,1,152
11,0,190
12,1,190
13,0,114
14,1,152
15,0,114
16,1,152
17,0,114
18,1,114
19,0,152
20,1,114
21,0,114
22,1,114
23,0,114
24,1,152
25,0,114
26,1,190
27,0,152
28,1,114
29,0,152
30,1,114
31,0,114
32,1,114
33,0,114
34,1,114
35,0,152
36,1,152
37,0,114
38,1,114
39,0,114
40,1,114
41,0,114
42,1,152
43,0,152
44,1,114
45,0,152
46,1,114
47,0,114
48,1,152
49,0,114
50,1,152
51,0,114
52,1,114
53,0,114
54,1,114
55,0,114
56,1,114
57,0,190
58,1,114
59,0,114
60,1,152
61,0,152
62,1,152
63,0,152
64,1,114
65,0,152
66,1,152
67,0,114
68,1,114
69,0,114
70,1,114
71,0,114
72,1,190
73,0,152
74,1,114
75,0,114
76,1,114
77,0,114
78,1,114
79,0,114
80,1,114
81,0,114
82,1,152
83,0,152
84,1,152
85,0,114
86,1,190
87,0,114
88,1,152
89,0,152
90,1,152
91,0,152
92,1,152
93,0,152
94,1,152
95,0,152
96,1,114
97,0,114
98,1,152
99,0,114
0,1,152
1,0,152
2,1,190
3,0,190
4,1,152
5,0,190
6,1,114
7,0,114
8,1,114
9,0,114
10,1,114
11,0,152
12,1,152
13,0,114
14,1,152
15,0,114
16,1,114
17,0,114
18,1,152
19,0,190
20,1,152
21,0,114
22,1,114
23,0,114
24,1,152
25,0,114
26,1,152
27,0,114
28,1,114
29,0,114
30,1,152
31,0,114
32,1,114
33,0,152
34,1,114
35,0,190
36,1,114
37,0,114
38,1,152
39,0,152
40,1,114
41,0,152
42,1,152
43,0,114
44,1,114
45,0,114
46,1,114
47,0,114
48,1,114
49,0,114
50,1,152
51,0,190
52,1,114
53,0,114
54,1,114
55,0,114
56,1,114
57,0,152
58,1,114
59,0,190
60,1,114
61,0,114
62,1,114
63,0,152
64,1,152
65,0,114
66,1,114
67,0,152
68,1,114
69,0,114
70,1,114
71,0,190
72,1,114
73,0,114
74,1,114
75,0,152
76,1,152
77,0,114
78,1,114
79,0,114
80,1,152
81,0,114
82,1,152
83,0,114
84,1,114
85,0,152
86,1,114
87,0,190
88,1,152
89,0,152
90,1,114
91,0,114
92,1,114
93,0,114
94,1,114
95,0,114
96,1,152
97,0,114
98,1,114
99,0,114
0,1,114
1,0,114
2,1,114
3,0,152
4,1,114
5,0,152
6,1,114
7,0,152
8,1,152
9,0,114
10,1,114
11,0,114
12,1,152
13,0,114
14,1,114
15,0,114
16,1,114
17,0,114
18,1,114
19,0,190
20,1,114
21,0,114
22,1,152
23,0,114
24,1,152
25,0,114
26,1,114
27,0,152
28,1,114
29,0,114
30,1,114
31,0,152
32,1,152
33,0,114
34,1,228
35,0,152
36,1,114
37,0,152
38,1,152
39,0,152
40,1,152
41,0,152
42,1,114
43,0,152
44,1,114
45,0,114
46,1,114
47,0,114
48,1,114
49,0,114
50,1,152
51,0,152
52,1,152
53,0,152
54,1,114
55,0,114
56,1,152
57,0,152
58,1,152
59,0,114
60,1,152
61,0,152
62,1,114
63,0,152
64,1,190
65,0,114
66,1,152
67,0,114
68,1,114
69,0,114
70,1,114
71,0,152
72,1,114
73,0,114
74,1,152
75,0,114
76,1,114
77,0,114
78,1,152
79,0,152
80,1,114
81,0,114
82,1,114
83,0,114
84,1,152
85,0,190
86,1,114
87,0,152
88,1,114
89,0,114
90,1,114
91,0,114
92,1,114
93,0,114
94,1,114
95,0,152
96,1,114
97,0,152
98,1,114
99,0,114
0,1,114
1,0,114
2,1,114
3,0,114
4,1,152
5,0,114
6,1,114
7,0,190
8,1,114
9,0,152
10,1,152
11,0,114
12,1,114
13,0,114
14,1,152
15,0,114
16,1,152
17,0,152
18,1,114
19,0,114
20,1,152
21,0,114
22,1,114
23,0,190
24,1,114
25,0,152
26,1,114
27,0,152
28,1,152
29,0,114
30,1,114
31,0,114
32,1,114
33,0,114
34,1,114
35,0,114
36,1,152
37,0,114
38,1,114
39,0,152
40,1,114
41,0,114
42,1,114
43,0,114
44,1,152
45,0,114
46,1,152
47,0,114
48,1,114
49,0,114
50,1,152
51,0,152
52,1,114
53,0,190
54,1,114
55,0,114
56,1,114
57,0,114
58,1,114
59,0,114
60,1,152
61,0,114
62,1,152
63,0,114
64,1,114
65,0,152
66,1,114
67,0,152
68,1,114
69,0,152
70,1,114
71,0,152
72,1,114
73,0,152
74,1,114
75,0,152
76,1,152
77,0,152
78,1,152
79,0,114
80,1,152
81,0,114
82,1,152
83,0,152
84,1,152
85,0,114
86,1,152
87,0,152
88,1,152
89,0,114
90,1,152
91,0,114
92,1,190
93,0,152
94,1,114
95,0,152
96,1,114
97,0,114
98,1,114
99,0,114
0,1,114
1,0,152
2,1,114
3,0,114
4,1,114
5,0,114
6,1,114
7,0,152
8,1,152
9,0,190
10,1,152
11,0,190
12,1,152
13,0,152
14,1,152
15,0,114
16,1,114
17,0,152
18,1,152
19,0,114
20,1,114
21,0,152
22,1,114
23,0,152
24,1,152
25,0,114
26,1,114
27,0,152
28,1,152
29,0,114
30,1,114
31,0,152
32,1,114
33,0,152
34,1,152
35,0,114
36,1,114
37,0,114
38,1,114
39,0,114
40,1,114
41,0,114
42,1,114
43,0,190
44,1,114
45,0,152
46,1,114
47,0,114
48,1,114
49,0,114
50,1,114
51,0,114
52,1,114
53,0,114
54,1,114
55,0,114
56,1,114
57,0,114
58,1,114
59,0,190
60,1,114
61,0,114
62,1,152
63,0,114
64,1,152
65,0,114
66,1,114
67,0,152
68,1,114
69,0,114
70,1,114
71,0,152
72,1,114
73,0,152
74,1,114
75,0,190
76,1,114
77,0,152
78,1,114
79,0,152
80,1,114
81,0,152
82,1,114
83,0,114
84,1,152
85,0,114
86,1,152
87,0,114
88,1,114
89,0,114
90,1,114
91,0,152
92,1,114
93,0,152
94,1,114
95,0,152
96,1,114
97,0,114
98,1,152
99,0,114
0,1,114
1,0,152
2,1,114
3,0,152
4,1,114
5,0,114
6,1,114
7,0,152
8,1,152
9,0,152
10,1,190
11,0,152
12,1,114
13,0,114
14,1,114
15,0,152
16,1,114
17,0,114
18,1,152
19,0,114
20,1,114
21,0,114
22,1,114
23,0,152
24,1,152
25,0,152
26,1,114
27,0,152
28,1,114
29,0,114
30,1,114
31,0,152
32,1,114
33,0,152
34,1,114
35,0,114
36,1,114
37,0,152
38,1,114
39,0,114
40,1,114
41,0,190
42,1,152
43,0,152
44,1,114
45,0,114
46,1,114
47,0,114
48,1,114
49,0,152
50,1,114
51,0,152
52,1,152
53,0,114
54,1,152
55,0,114
56,1,152
57,0,152
58,1,114
59,0,152
60,1,114
61,0,114
62,1,152
63,0,114
64,1,114
65,0,114
66,1,114
67,0,152
68,1,114
69,0,114
70,1,152
71,0,152
72,1,152
73,0,190
74,1,152
75,0,114
76,1,152
77,0,152
78,1,114
79,0,152
80,1,152
81,0,152
82,1,114
83,0,114
84,1,114
85,0,114
86,1,114
87,0,152
88,1,114
89,0,114
90,1,152
91,0,114
92,1,114
93,0,152
94,1,152
95,0,114
96,1,114
97,0,152
98,1,152
99,0,114
0,1,114
1,0,114
2,1,114
3,0,114
4,1,152
5,0,114
6,1,114
7,0,114
8,1,114
9,0,190
10,1,152
11,0,114
12,1,152
13,0,114
14,1,114
15,0,114
16,1,114
17,0,114
18,1,114
19,0,114
20,1,114
21,0,152
22,1,114
23,0,114
24,1,114
25,0,152
26,1,114
27,0,114
28,1,114
29,0,114
30,1,152
31,0,114
32,1,114
33,0,114
34,1,114
35,0,114
36,1,114
37,0,114
38,1,114
39,0,152
40,1,114
41,0,190
42,1,114
43,0,152
44,1,114
45,0,114
46,1,114
47,0,152
48,1,114
49,0,114
50,1,152
51,0,114
52,1,152
53,0,114
54,1,152
55,0,114
56,1,114
57,0,152
58,1,114
59,0,152
60,1,114
61,0,114
62,1,114
63,0,152
64,1,152
65,0,114
66,1,114
67,0,114
68,1,114
69,0,114
70,1,114
71,0,152
72,1,152
73,0,152
74,1,114
75,0,114
76,1,114
77,0,152
78,1,114
79,0,114
80,1,114
81,0,152
82,1,152
83,0,114
84,1,114
85,0,152
86,1,114
87,0,152
88,1,114
89,0,152
90,1,152
91,0,114
92,1,114
93,0,228
94,1,114
95,0,152
96,1,114
97,0,152
98,1,152
99,0,114
0,1,114
1,0,114
2,1,114
3,0,114
4,1,152
5,0,152
6,1,114
7,0,114
8,1,152
9,0,152
10,1,114
11,0,114
12,1,114
13,0,114
14,1,114
15,0,114
16,1,114
17,0,114
18,1,114
19,0,152
20,1,152
21,0,114
22,1,114
23,0,152
24,1,114
25,0,114
26,1,152
27,0,114
28,1,152
29,0,114
30,1,114
31,0,114
32,1,152
33,0,114
34,1,114
35,0,114
36,1,114
37,0,152
38,1,152
39,0,152
40,1,114
41,0,114
42,1,114
43,0,152
44,1,114
45,0,114
46,1,152
47,0,114
48,1,114
49,0,152
50,1,114
51,0,114
52,1,114
53,0,114
54,1,114
55,0,152
56,1,114
57,0,114
58,1,152
59,0,152
60,1,114
61,0,152
62,1,114
63,0,152
64,1,114
65,0,190
66,1,114
67,0,114
68,1,114
69,0,114
70,1,152
71,0,152
72,1,114
73,0,152
74,1,114
75,0,114
76,1,190
77,0,114
78,1,114
79,0,152
80,1,114
81,0,114
82,1,114
83,0,114
84,1,152
85,0,190
86,1,114
87,0,114
88,1,114
89,0,152
90,1,114
91,0,114
92,1,114
93,0,152
94,1,114
95,0,114
96,1,152
97,0,114
98,1,152
99,0,114
0,1,114
1,0,152
2,1,114
3,0,114
4,1,152
5,0,114
6,1,114
7,0,152
8,1,114
9,0,114
10,1,114
11,0,152
12,1,152
13,0,152
14,1,114
15,0,114
16,1,152
17,0,152
18,1,152
19,0,152
20,1,114
21,0,152
22,1,114
23,0,114
24,1,152
25,0,152
26,1,114
27,0,114
28,1,114
29,0,152
30,1,114
31,0,114
32,1,114
33,0,152
34,1,114
35,0,152
36,1,114
37,0,114
38,1,152
39,0,152
40,1,114
41,0,114
42,1,114
43,0,114
44,1,152
45,0,190
46,1,114
47,0,114
48,1,114
49,0,152
50,1,114
51,0,152
52,1,114
53,0,114
54,1,114
55,0,114
56,1,114
57,0,152
58,1,114
59,0,114
60,1,152
61,0,190
62,1,190
63,0,152
64,1,152
65,0,190
66,1,152
67,0,114
68,1,114
69,0,114
70,1,114
71,0,152
72,1,152
73,0,114
74,1,152
75,0,114
76,1,152
77,0,152
78,1,114
79,0,114
80,1,190
81,0,152
82,1,114
83,0,114
84,1,152
85,0,152
86,1,152
87,0,114
88,1,114
89,0,114
90,1,114
91,0,114
92,1,114
93,0,114
94,1,152
95,0,114
96,1,152
97,0,152
98,1,114
99,0,114
0,1,114
1,0,114
2,1,152
3,0,114
4,1,114
5,0,190
6,1,114
7,0,114
8,1,152
9,0,114
10,1,114
11,0,114
12,1,114
13,0,114
14,1,114
15,0,114
16,1,114
17,0,152
18,1,114
19,0,114
20,1,114
21,0,152
22,1,114
23,0,114
24,1,114
25,0,114
26,1,114
27,0,114
28,1,114
29,0,114
30,1,114
31,0,152
32,1,152
33,0,114
34,1,152
35,0,114
36,1,152
37,0,114
38,1,114
39,0,152
40,1,114
41,0,114
42,1,114
43,0,114
44,1,152
45,0,114
46,1,114
47,0,152
48,1,152
49,0,114
50,1,152
51,0,152
52,1,114
53,0,114
54,1,114
55,0,114
56,1,114
57,0,152
58,1,152
59,0,114
60,1,114
61,0,114
62,1,114
63,0,114
64,1,152
65,0,152
66,1,114
67,0,114
68,1,114
69,0,114
70,1,152
71,0,114
72,1,114
73,0,114
74,1,114
75,0,114
76,1,152
77,0,152
78,1,152
79,0,152
80,1,152
81,0,114
82,1,114
83,0,114
84,1,114
85,0,114
86,1,152
87,0,114
88,1,114
89,0,114
90,1,114
91,0,152
92,1,152
93,0,152
94,1,114
95,0,152
96,1,152
97,0,152
98,1,114
99,0,114
0,1,114
1,0,152
2,1,114
3,0,152
4,1,152
5,0,114
6,1,114
7,0,114
8,1,152
9,0,114
10,1,114
11,0,114
12,1,152
13,0,114
14,1,152
15,0,114
16,1,114
17,0,114
18,1,114
19,0,152
20,1,152
21,0,114
22,1,114
23,0,114
24,1,152
25,0,114
26,1,152
27,0,152
28,1,152
29,0,114
30,1,114
31,0,114
32,1,114
33,0,114
34,1,114
35,0,114
36,1,152
37,0,152
38,1,114
39,0,114
40,1,152
41,0,114
42,1,152
43,0,114
44,1,190
45,0,152
46,1,114
47,0,114
48,1,114
49,0,190
50,1,114
51,0,114
52,1,152
53,0,114
54,1,114
55,0,152
56,1,114
57,0,114
58,1,114
59,0,114
60,1,152
61,0,152
62,1,152
63,0,114
64,1,152
65,0,114
66,1,114
67,0,114
68,1,152
69,0,152
70,1,152
71,0,114
72,1,114
73,0,114
74,1,114
75,0,152
76,1,114
77,0,114
78,1,114
79,0,190
80,1,114
81,0,114
82,1,114
83,0,114
84,1,114
85,0,114
86,1,114
87,0,114
88,1,114
89,0,114
90,1,114
91,0,152
92,1,152
93,0,152
94,1,152
95,0,152
96,1,114
97,0,152
98,1,152
99,0,114
0,1,152
1,0,114
2,1,114
3,0,152
4,1,114
5,0,114
6,1,114
7,0,152
8,1,114
9,0,114
10,1,152
11,0,152
12,1,114
13,0,114
14,1,152
15,0,152
16,1,114
17,0,152
18,1,114
19,0,114
20,1,152
21,0,114
22,1,152
23,0,152
24,1,114
25,0,152
26,1,152
27,0,114
28,1,114
29,0,114
30,1,190
31,0,152
32,1,114
33,0,114
34,1,114
35,0,114
36,1,114
37,0,152
38,1,152
39,0,114
40,1,114
41,0,114
42,1,152
43,0,114
44,1,152
45,0,152
46,1,190
47,0,190
48,1,114
49,0,114
50,1,152
51,0,114
52,1,152
53,0,114
54,1,228
55,0,114
56,1,114
57,0,152
58,1,114
59,0,114
60,1,152
61,0,114
62,1,114
63,0,114
64,1,114
65,0,114
66,1,152
67,0,152
68,1,114
69,0,152
70,1,152
71,0,114
72,1,152
73,0,114
74,1,152
75,0,114
76,1,152
77,0,114
78,1,152
79,0,114
80,1,114
81,0,114
82,1,114
83,0,190
84,1,114
85,0,152
86,1,114
87,0,114
88,1,152
89,0,152
90,1,152
91,0,114
92,1,114
93,0,114
94,1,114
95,0,114
96,1,114
97,0,114
98,1,152
99,0,114
0,1,114
1,0,152
2,1,114
3,0,114
4,1,152
5,0,114
6,1,152
7,0,114
8,1,152
9,0,114
10,1,152
11,0,152
12,1,152
13,0,114
14,1,152
15,0,190
16,1,114
17,0,114
18,1,152
19,0,114
20,1,152
21,0,152
22,1,152
23,0,114
24,1,152
25,0,114
26,1,152
27,0,114
28,1,152
29,0,114
30,1,152
31,0,190
32,1,152
33,0,114
34,1,152
35,0,152
36,1,114
37,0,152
38,1,152
39,0,114
40,1,152
41,0,114
42,1,190
43,0,114
44,1,114
45,0,152
46,1,114
47,0,114
48,1,114
49,0,190
50,1,114
51,0,114
52,1,114
53,0,114
54,1,114
55,0,114
56,1,114
57,0,114
58,1,114
59,0,114
60,1,114
61,0,114
62,1,114
63,0,114
64,1,190
65,0,114
66,1,114
67,0,152
68,1,152
69,0,114
70,1,114
71,0,114
72,1,114
73,0,114
74,1,114
75,0,114
76,1,114
77,0,152
78,1,114
79,0,152
80,1,190
81,0,114
82,1,152
83,0,152
84,1,152
85,0,190
86,1,114
87,0,114
88,1,152
89,0,114
90,1,114
91,0,152
92,1,114
93,0,114
94,1,114
95,0,114
96,1,114
97,0,114
98,1,114
99,0,152
0,1,114
1,0,114
2,1,152
3,0,114
4,1,152
5,0,114
6,1,114
7,0,114
8,1,114
9,0,152
10,1,190
11,0,152
12,1,190
13,0,152
14,1,152
15,0,152
16,1,114
17,0,152
18,1,114
19,0,114
20,1,114
21,0,114
22,1,114
23,0,152
24,1,114
25,0,114
26,1,114
27,0,114
28,1,114
29,0,114
30,1,152
31,0,114
32,1,114
33,0,114
34,1,152
35,0,114
36,1,152
37,0,114
38,1,114
39,0,114
40,1,152
41,0,152
42,1,114
43,0,114
44,1,114
45,0,114
46,1,114
47,0,114
48,1,114
49,0,114
50,1,114
51,0,114
52,1,114
53,0,114
54,1,152
55,0,114
56,1,114
57,0,114
58,1,114
59,0,114
60,1,190
61,0,152
62,1,114
63,0,152
64,1,152
65,0,114
66,1,114
67,0,114
68,1,114
69,0,152
70,1,114
71,0,114
72,1,114
73,0,152
74,1,114
75,0,152
76,1,114
77,0,152
78,1,152
79,0,152
80,1,114
81,0,152
82,1,114
83,0,114
84,1,114
85,0,114
86,1,114
87,0,114
88,1,114
89,0,114
90,1,114
91,0,152
92,1,114
93,0,152
94,1,114
95,0,152
96,1,114
97,0,190
98,1,114
99,0,152
0,1,114
1,0,190
2,1,152
3,0,152
4,1,152
5,0,114
6,1,114
7,0,114
8,1,152
9,0,114
10,1,114
11,0,114
12,1,114
13,0,190
14,1,114
15,0,152
16,1,114
17,0,114
18,1,152
19,0,114
20,1,114
21,0,152
22,1,152
23,0,114
24,1,114
25,0,114
26,1,114
27,0,152
28,1,114
29,0,190
30,1,190
31,0,152
32,1,190
33,0,152
34,1,190
35,0,114
36,1,114
37,0,114
38,1,114
39,0,114
40,1,114
41,0,114
42,1,114
43,0,152
44,1,152
45,0,114
46,1,114
47,0,114
48,1,152
49,0,152
50,1,114
51,0,152
52,1,152
53,0,114
54,1,114
55,0,152
56,1,114
57,0,152
58,1,152
59,0,114
60,1,114
61,0,114
62,1,114
63,0,114
64,1,152
65,0,152
66,1,114
67,0,152
68,1,114
69,0,114
70,1,152
71,0,114
72,1,152
73,0,114
74,1,114
75,0,114
76,1,114
77,0,190
78,1,152
79,0,114
80,1,114
81,0,114
82,1,114
83,0,152
84,1,152
85,0,152
86,1,152
87,0,152
88,1,114
89,0,114
90,1,152
91,0,114
92,1,152
93,0,114
94,1,114
95,0,152
96,1,114
97,0,152
98,1,114
99,0,114
0,1,114
1,0,152
2,1,152
3,0,152
4,1,114
5,0,114
6,1,114
7,0,114
8,1,114
9,0,114
10,1,114
11,0,152
12,1,114
13,0,114
14,1,114
15,0,114
16,1,114
17,0,152
18,1,152
19,0,114
20,1,114
21,0,152
22,1,114
23,0,114
24,1,114
25,0,114
26,1,114
27,0,114
28,1,114
29,0,152
30,1,114
31,0,114
32,1,114
33,0,152
34,1,114
35,0,114
36,1,152
37,0,152
38,1,152
39,0,152
40,1,114
41,0,114
42,1,114
43,0,114
44,1,114
45,0,114
46,1,114
47,0,114
48,1,114
49,0,190
50,1,114
51,0,152
52,1,114
53,0,114
54,1,114
55,0,114
56,1,152
57,0,114
58,1,114
59,0,114
60,1,114
61,0,152
62,1,114
63,0,152
64,1,152
65,0,152
66,1,114
67,0,114
68,1,114
69,0,114
70,1,152
71,0,152
72,1,114
73,0,114
74,1,114
75,0,152
76,1,152
77,0,114
78,1,114
79,0,152
80,1,114
81,0,152
82,1,114
83,0,152
84,1,114
85,0,114
86,1,152
87,0,114
88,1,152
89,0,114
90,1,114
91,0,114
92,1,114
93,0,152
94,1,114
95,0,152
96,1,114
97,0,152
98,1,152
99,0,114
0,1,114
1,0,152
2,1,114
3,0,114
4,1,114
5,0,114
6,1,114
7,0,152
8,1,114
9,0,114
10,1,152
11,0,114
12,1,152
13,0,228
14,1,114
15,0,228
16,1,152
17,0,152
18,1,114
19,0,114
20,1,114
21,0,152
22,1,152
23,0,114
24,1,152
25,0,152
26,1,114
27,0,152
28,1,114
29,0,190
30,1,114
31,0,114
32,1,114
33,0,114
34,1,152
35,0,152
36,1,152
37,0,114
38,1,152
39,0,114
40,1,152
41,0,114
42,1,152
43,0,114
44,1,114
45,0,152
46,1,152
47,0,114
48,1,152
49,0,114
50,1,152
51,0,190
52,1,114
53,0,114
54,1,152
55,0,152
56,1,114
57,0,152
58,1,114
59,0,114
60,1,114
61,0,152
62,1,152
63,0,114
64,1,152
65,0,114
66,1,114
67,0,152
68,1,152
69,0,152
70,1,152
71,0,152
72,1,152
73,0,152
74,1,152
75,0,190
76,1,152
77,0,152
78,1,152
79,0,152
80,1,114
81,0,114
82,1,152
83,0,114
84,1,190
85,0,152
86,1,114
87,0,114
88,1,152
89,0,152
90,1,114
91,0,152
92,1,152
93,0,114
94,1,114
95,0,152
96,1,152
97,0,114
98,1,114
99,0,114
0,1,114
1,0,114
2,1,114
3,0,152
4,1,114
5,0,152
6,1,190
7,0,114
8,1,114
9,0,114
10,1,152
11,0,114
12,1,152
13,0,114
14,1,152
15,0,114
16,1,152
17,0,114
18,1,152
19,0,114
20,1,152
21,0,114
22,1,190
23,0,152
24,1,152
25,0,114
26,1,152
27,0,152
28,1,114
29,0,190
30,1,152
31,0,114
32,1,114
33,0,114
34,1,152
35,0,114
36,1,152
37,0,114
38,1,114
39,0,152
40,1,114
41,0,114
42,1,152
43,0,114
44,1,152
45,0,114
46,1,152
47,0,152
48,1,114
49,0,152
50,1,114
51,0,114
52,1,114
53,0,114
54,1,114
55,0,152
56,1,114
57,0,114
58,1,114
59,0,114
60,1,152
61,0,114
62,1,152
63,0,114
64,1,152
65,0,152
66,1,152
67,0,152
68,1,114
69,0,114
70,1,114
71,0,114
72,1,114
73,0,114
74,1,114
75,0,114
76,1,114
77,0,228
78,1,114
79,0,114
80,1,152
81,0,152
82,1,114
83,0,114
84,1,114
85,0,114
86,1,114
87,0,114
88,1,114
89,0,114
90,1,152
91,0,114
92,1,114
93,0,114
94,1,114
95,0,114
96,1,152
97,0,114
98,1,152
99,0,114
0,1,114
1,0,152
2,1,152
3,0,152
4,1,152
5,0,114
6,1,152
7,0,114
8,1,152
9,0,114
10,1,114
11,0,152
12,1,190
13,0,152
14,1,152
15,0,152
16,1,114
17,0,190
18,1,114
19,0,114
20,1,114
21,0,114
22,1,114
23,0,152
24,1,152
25,0,114
26,1,152
27,0,114
28,1,152
29,0,114
30,1,114
31,0,114
32,1,114
33,0,114
34,1,114
35,0,114
36,1,152
37,0,114
38,1,152
39,0,152
40,1,152
41,0,114
42,1,114
43,0,152
44,1,190
45,0,114
46,1,152
47,0,114
48,1,114
49,0,114
50,1,152
51,0,114
52,1,114
53,0,152
54,1,114
55,0,114
56,1,152
57,0,152
58,1,114
59,0,152
60,1,190
61,0,114
62,1,152
63,0,114
64,1,114
65,0,190
66,1,152
67,0,114
68,1,114
69,0,114
70,1,152
71,0,114
72,1,114
73,0,114
74,1,152
75,0,114
76,1,114
77,0,152
78,1,114
79,0,190
80,1,114
81,0,114
82,1,114
83,0,114
84,1,152
85,0,152
86,1,114
87,0,152
88,1,114
89,0,152
90,1,114
91,0,152
92,1,152
93,0,114
94,1,152
95,0,190
96,1,114
97,0,152
98,1,152
99,0,152
0,1,114
1,0,152
2,1,152
3,0,114
4,1,114
5,0,152
6,1,152
7,0,152
8,1,152
9,0,114
10,1,152
11,0,152
12,1,114
13,0,152
14,1,152
15,0,152
16,1,152
17,0,152
18,1,114
19,0,114
20,1,152
21,0,114
22,1,114
23,0,114
24,1,114
25,0,190
26,1,152
27,0,152
28,1,114
29,0,114
30,1,114
31,0,114
32,1,114
33,0,152
34,1,114
35,0,114
36,1,152
37,0,114
38,1,152
39,0,114
40,1,114
41,0,114
42,1,114
43,0,190
44,1,114
45,0,152
46,1,114
47,0,114
48,1,152
49,0,152
50,1,152
51,0,152
52,1,152
53,0,114
54,1,114
55,0,152
56,1,114
57,0,152
58,1,152
59,0,114
60,1,114
61,0,152
62,1,152
63,0,152
64,1,190
65,0,190
66,1,152
67,0,152
68,1,152
69,0,152
70,1,152
71,0,152
72,1,114
73,0,114
74,1,152
75,0,114
76,1,114
77,0,152
78,1,152
79,0,114
80,1,152
81,0,114
82,1,114
83,0,152
84,1,152
85,0,114
86,1,152
87,0,152
88,1,114
89,0,114
90,1,152
91,0,152
92,1,114
93,0,114
94,1,152
95,0,114
96,1,152
97,0,152
98,1,152
99,0,152
0,1,152
1,0,152
2,1,152
3,0,152
4,1,114
5,0,114
6,1,114
7,0,114
8,1,114
9,0,152
10,1,152
11,0,114
12,1,152
13,0,152
14,1,114
15,0,190
16,1,152
17,0,114
18,1,152
19,0,114
20,1,152
21,0,114
22,1,114
23,0,114
24,1,152
25,0,114
26,1,114
27,0,114
28,1,152
29,0,114
30,1,152
31,0,152
32,1,114
33,0,152
34,1,114
35,0,152
36,1,152
37,0,114
38,1,152
39,0,152
40,1,152
41,0,152
42,1,114
43,0,114
44,1,114
45,0,114
46,1,152
47,0,190
48,1,152
49,0,152
50,1,152
51,0,114
52,1,152
53,0,114
54,1,152
55,0,152
56,1,152
57,0,114
58,1,152
59,0,114
60,1,152
